Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,1.8206147808785462,55.75889728214314,1.9461438652880472,11.097256857855362
2,0.5771913927104046,81.28650416634218,2.283337197844822,26.683291770573565
3,0.3516979297131893,89.40892453858734,2.3428332895189152,26.683291770573565
4,0.27798117054116667,91.26236274433455,2.5718570869982686,26.683291770573565
5,0.2221216447512383,93.44287828050774,2.565306670016184,26.683291770573565
6,0.16569983499733945,94.49419827116269,2.9857736622677775,26.683291770573565
7,0.18449810302042546,94.27614671754536,3.1602192234405853,26.683291770573565
8,0.13971339881162978,95.62339381668095,3.7250910975837948,26.683291770573565
9,0.11652141642196114,96.30869869947823,3.8724298156110426,26.683291770573565
10,0.12037593913649727,96.04392181294291,4.437980735712822,26.683291770573565
11,0.10163095113601239,96.49560003115022,5.336257236438079,26.683291770573565
12,0.09146182564062887,96.9161280274122,5.118426320456582,26.683291770573565
13,0.09766407021082733,96.90834047192587,3.970899446460969,26.683291770573565
14,0.07862693273369108,97.42231913402382,6.389789410617128,26.683291770573565
15,0.10575327396089332,96.77595202865821,5.91750766949129,26.683291770573565
16,0.08277922536488866,97.28214313526983,5.129942430573472,26.683291770573565
17,0.07913084502319749,97.3444435791605,4.562394921979089,26.683291770573565
18,0.07770217977729464,97.54692002180515,3.2974833989622736,26.683291770573565
19,0.0726325045063494,97.68709602055915,2.870877530295727,26.620947630922693
20,0.0639995103494892,97.88178490771747,2.3733831609267173,25.18703241895262
21,0.05235505283343089,98.24780001557511,1.9129814068203852,44.2643391521197
22,0.059562789482792575,98.19328712717078,2.1156093352163787,45.074812967581046
23,0.058902942289399046,98.13877423876644,1.6707888323515736,51.18453865336658
24,0.06371853499460747,97.85063468577214,1.698529216875808,62.281795511221944
25,0.04296565069425336,98.52036445759676,3.546143892562393,50.87281795511222
26,0.07855096817995706,97.60143291020948,1.765608747699807,70.13715710723191
27,0.04423953932164476,98.51257690211042,1.4035179303919105,79.48877805486285
28,0.04423530854090593,98.48921423565143,2.7097094575341196,61.09725685785536
29,0.028516548483631637,99.17451911844871,4.704043804630293,55.11221945137157
30,0.04026315427863529,98.63717778989175,10.776307525778035,47.81795511221945
31,0.02943702594924349,99.0265555642084,7.015875680132109,55.29925187032419
32,0.03706675687032263,98.83186667705007,16.931447471482585,31.60847880299252
33,0.047370638187067694,98.32567557043843,18.26016924861619,42.33167082294264
34,0.03524024108072858,98.87859200996807,11.633091821844722,59.413965087281795
35,0.024574732413773618,99.12779378553073,19.93350900837986,40.087281795511224
36,0.027679636194785525,98.9331048983724,29.893580099199358,32.85536159600998
37,0.0346831533254351,98.8396542325364,11.190494673237636,58.728179551122196
38,0.023004186084927367,99.3146951172027,30.6598875066249,39.276807980049874
39,0.030492947188726412,99.04213067518106,114.26597146833346,26.99501246882793
40,0.027405217238214645,99.01098045323573,10.260824208836304,48.067331670822945
41,0.019191788274159745,99.34584533914804,7.929790169690617,59.28927680798005
42,0.03749236808898922,99.01098045323573,28.957796659304023,40.8354114713217
43,0.028948062152529527,99.0031928977494,36.948313204786636,29.551122194513717
44,0.019191644369971412,99.36920800560704,10.388911558781402,62.1571072319202
45,0.015071392046117005,99.51717155984737,17.116570162660175,41.084788029925186
46,0.012984530203952072,99.49380889338836,8.545847482981127,56.67082294264339
47,0.017378022629975873,99.4548711159567,5.087843485217942,62.1571072319202
48,0.019341064629227717,99.4081457830387,12.575051972872643,59.53865336658354
49,0.02686538333103439,99.12779378553073,56.81635510323981,32.7930174563591
50,0.018070705945679513,99.51717155984737,5.84053013568542,69.57605985037407
