Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,2.102226297357189,53.54723152402461,1.6281788570253628,25.810473815461346
2,0.6661397278753679,78.47519663577603,1.8478211354547902,25.810473815461346
3,0.39814499554349414,87.32964722373647,2.455499327205066,25.810473815461346
4,0.269111762295908,91.76076629545986,3.176249651010717,25.810473815461346
5,0.21381005895931032,93.10801339459543,3.4999572403190142,25.810473815461346
6,0.17896336134041274,94.43189782727202,3.445078658725035,25.810473815461346
7,0.15644591620721304,94.89136360096566,3.2711460517807645,25.810473815461346
8,0.18623594516906794,94.16712094073671,4.142553624179112,25.810473815461346
9,0.12545263248093808,95.7090569270306,4.911335203441864,25.810473815461346
10,0.0835271244691986,97.20426758040651,4.662027204732069,25.810473815461346
11,0.08143499290929129,97.31329335721517,5.035809751546609,25.810473815461346
12,0.09297891988202382,96.83046491706253,5.022639958071813,25.810473815461346
13,0.08287830604023105,97.39895646756483,5.040113341710077,25.810473815461346
14,0.11579389903093201,96.3242738104509,5.280218799056792,25.810473815461346
15,0.09104424473255888,96.93949069387119,4.730606196634007,25.810473815461346
16,0.07883362168508734,97.32886846818784,4.805620574614177,25.810473815461346
17,0.09570281430292674,96.92391558289853,5.399469447538182,25.810473815461346
18,0.05514300165808194,98.13877423876644,3.5253919666340376,25.810473815461346
19,0.0617022086037682,98.09983646133479,3.718435872420483,25.810473815461346
20,0.0752348254560881,97.62479557666849,3.2355541615117516,32.73067331670823
21,0.06018146756278879,97.87399735223113,3.644437538552797,34.22693266832918
22,0.0602566006214984,98.19328712717078,3.3066855397254247,37.34413965087282
23,0.0447942546139276,98.47363912467877,2.9719367684588835,44.576059850374065
24,0.05584273233213948,98.14656179425279,2.92292045871821,61.97007481296758
25,0.06690241879177893,97.9129351296628,1.0718303182722781,74.81296758104739
26,0.042759763817184875,98.57487734600109,0.8284285016684125,83.47880299251871
27,0.04763989932068773,98.4113386807881,0.2985723513934197,92.14463840399003
28,0.036078963503160456,98.8396542325364,0.5232760396032582,88.65336658354114
29,0.03782203646888001,98.5982400124601,0.6470253652789354,89.96259351620948
30,0.03700226171127018,98.73841601121408,7.247840003557482,49.00249376558604
31,0.04482009030199599,98.5515146795421,6.102852322163922,65.52369077306733
32,0.032546679296881764,98.9331048983724,10.027505515007013,44.51371571072319
33,0.032482269271013005,98.94868000934507,14.01656177519467,39.588528678304236
34,0.028570038667458535,99.01876800872206,20.77710819494715,39.276807980049874
35,0.030619622745178106,98.98761778677672,26.63055107032243,42.14463840399002
36,0.026491005475645805,99.1200062300444,47.22554077808122,30.798004987531172
37,0.027123351141525025,99.06549334164006,40.73277713816048,32.54364089775561
38,0.025264881283847126,99.19009422942139,61.42287150913193,30.299251870324188
39,0.023188597595453667,99.26018222879839,31.76679691381754,27.43142144638404
40,0.02382407209806707,99.26018222879839,49.08928124982803,27.68079800498753
41,0.024399818384973057,99.32248267268905,21.916463343789157,41.583541147132166
42,0.054142328639654035,98.26337512654777,173.43069928015666,16.022443890274314
43,0.018526097860314023,99.36920800560704,44.11445977607288,27.86783042394015
44,0.018098761456165458,99.37699556109337,39.95035321233533,36.34663341645885
45,0.02229542083987733,99.29912000623004,26.2022728413279,36.72069825436409
46,0.015764122320718454,99.51717155984737,18.86823430330275,38.77805486284289
47,0.06506221642311134,98.12319912779378,129.1374051004344,26.246882793017456
48,0.010788690370453475,99.64956000311503,22.804061060110286,36.09725685785536
49,0.013764338333547229,99.53274667082003,17.12188757975092,45.261845386533665
50,0.009372269061157339,99.75079822443735,5.872197514213701,58.416458852867834
