Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,0.8467959000251779,66.94961451600342,0.4300074062051065,85.53615960099751
2,0.3427781204679119,87.60999922124445,0.3932112921834129,85.28678304239402
3,0.22608434697566784,92.08784362588584,0.19127633678855607,93.45386533665835
4,0.18235255711577572,93.38836539210342,0.19204372981073797,93.64089775561098
5,0.14133888648229823,94.93030137839732,0.1258269492753568,95.82294264339153
6,0.11714704312495332,95.88038314772993,0.17031133302197515,94.51371571072319
7,0.10345523299959798,96.31648625496457,0.11575882340661203,96.3216957605985
8,0.09914705516487841,96.7525893621992,0.15486183690398445,94.82543640897755
9,0.08640304127990718,96.78373958414454,0.16068513411089919,94.63840399002494
10,0.08906236580406218,96.97842847130286,0.22899752214047694,93.07980049875312
11,0.07650409501673774,97.35223113464683,0.11407542976196655,96.57107231920199
12,0.0548660926011435,97.96744801806713,0.14256431733210312,95.88528678304239
13,0.06856418167665457,97.64037068764115,0.13842682424830935,96.13466334164589
14,0.050404078300766625,98.26337512654777,0.16544095572838902,95.82294264339153
15,0.05916090864228868,97.93629779612179,0.13582379406746192,95.76059850374065
16,0.059559352565626264,97.92072268514913,0.1271577706194546,95.88528678304239
17,0.03832520954871251,98.77735378864574,0.14479180271595674,95.44887780548629
18,0.0575047865673895,98.01417335098513,0.11255590043790303,96.00997506234414
19,0.04509745571602759,98.45806401370609,0.13024375240265806,96.69576059850374
20,0.03837727684470731,98.73062845572775,0.12149931573672962,97.50623441396509
21,0.047526626433479685,98.2711626820341,0.1472247024257501,96.13466334164589
22,0.04251925364553416,98.61381512343276,0.10098189686312764,97.50623441396509
23,0.039304468034445456,98.56708979051476,0.10783013416746252,97.06982543640898
24,0.038907734819384414,98.74620356670042,0.11474665773738157,96.75810473815461
25,0.03453999134043402,98.83186667705007,0.11853721098021644,97.50623441396509
26,0.023997043430897442,99.21345689588038,0.10655002874597158,97.06982543640898
27,0.03838645292181983,98.81629156607741,0.15417904997772444,96.44638403990025
28,0.036095041664017814,98.84744178802273,0.09695031856464707,97.63092269326684
29,0.02086593639622115,99.27575733977105,0.12230716585199243,96.3216957605985
30,0.037522344654892216,98.66054045635074,0.12452463331809357,97.31920199501246
31,0.035672053597857065,98.8863795654544,0.09111696842015794,97.75561097256858
32,0.024297033687779825,99.15115645198972,0.1612240820072683,96.94513715710723
33,0.02304002211644616,99.22903200685305,0.09876227364018461,97.6932668329177
34,0.02158457137871909,99.29133245074371,0.11044948359153146,97.13216957605985
35,0.022005433992738865,99.22903200685305,0.12394897687361366,97.13216957605985
36,0.02842808173244435,99.03434311969473,0.1645315995799624,96.69576059850374
37,0.027729942807950894,99.09664356358539,0.12467934174692957,97.2568578553616
38,0.018701299880951264,99.4782337824157,0.12406870014878933,96.75810473815461
39,0.04430768512482888,98.49700179113776,0.1471720471743132,96.38403990024938
40,0.016306425138770748,99.47044622692937,0.09618003476566693,97.63092269326684
41,0.010068940527596725,99.71186044700569,0.10973490075195301,97.6932668329177
42,0.019282721897767415,99.34584533914804,0.1346150458802772,97.50623441396509
43,0.0308945818376751,98.8863795654544,0.1401100890592641,97.13216957605985
44,0.016197597149779478,99.5015964488747,0.1600830817358131,96.82044887780549
45,0.011009234273553005,99.66513511408769,0.10580533785870282,97.50623441396509
46,0.014497878664919134,99.4548711159567,0.15686165854311293,96.88279301745636
47,0.03152218363470977,98.9097422319134,0.10377263754226433,97.38154613466334
48,0.026103414393508873,99.24460711782571,0.15779716291307896,96.13466334164589
49,0.02562298949045436,99.17451911844871,0.13281778834366473,97.2568578553616
50,0.013719792042312785,99.48602133790203,0.11984289823963129,97.44389027431421
