Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,1.2346254607931297,38.92220232069153,5.148218853350977,30.361596009975063
2,0.9385647161386499,57.760299042130676,0.8610010549048563,61.09725685785536
3,0.8173299525211106,63.6944163227163,0.7953573568721051,64.46384039900249
4,0.7545962715475121,68.437037613893,0.6755193547706329,72.75561097256858
5,0.7089985242827022,70.89790514757418,0.9208912554612814,62.53117206982544
6,0.6489483562126681,74.47239311580095,0.5693495677216034,77.86783042394015
7,0.5932182428700414,77.05786153726345,0.6916168835279061,74.25187032418953
8,0.5871178733917018,77.52511486644342,0.5845300487452759,80.92269326683292
9,0.5361627424460146,80.88933883653921,0.5281892793870646,82.29426433915212
10,0.5074773698081425,82.42348726734679,0.48612075118190823,83.85286783042395
11,0.4527415864503206,85.00895568880928,0.6405805436423115,79.17705735660847
12,0.5102343360582987,83.42808192508372,0.4528919141349241,85.91022443890274
13,0.4367300742375317,86.01355034654623,0.4739771237131438,84.22693266832918
14,0.40361025581015875,86.48859123121252,0.4945706126105106,85.0997506234414
15,0.37044662518880855,87.92150144069777,0.5062528462018808,86.78304239401496
16,0.3948742052289977,87.25955922435948,0.45324101975915576,86.0349127182045
17,0.36904923945887763,87.91371388521144,0.4564825145707124,86.84538653366583
18,0.3374479411549829,88.74698232224904,0.655641898787991,86.34663341645886
19,0.33919582603063747,88.95724632038004,0.5197551168649941,86.9077306733167
20,0.319510018962681,89.26874853983334,0.5077635834570934,88.21695760598504
21,0.3183195842847006,89.26874853983334,0.5251099574118843,86.4713216957606
22,0.29157478181617474,89.75936453547232,0.44135145299528605,88.7780548628429
23,0.3092984577724293,89.611400981232,0.45020184619242354,88.65336658354114
24,0.27977997553882317,90.09422942138463,0.8095065058207542,85.84788029925187
25,0.2639756646211171,90.50696986216026,0.5209387293753219,85.72319201995012
26,0.3051167597336259,89.50237520442333,0.6106333920451115,83.10473815461347
27,0.2578135512361479,90.39794408535161,0.5967448563794,88.5286783042394
28,0.3125357754732394,89.96184097811697,0.5236443582624581,87.78054862842893
29,0.28262192778178113,89.9929912000623,0.4887185881525345,89.08977556109726
30,0.23583439864514777,91.25457518884822,0.5518460577684304,89.214463840399
31,0.24708002640759175,90.81847208161358,0.5981067638086308,89.9002493765586
32,0.2593194541349933,90.66272097188693,0.4949964508712471,88.84039900249377
33,0.2548751630426491,90.50696986216026,0.5352025169282155,89.40149625935162
34,0.23215023645510277,91.0598863016899,0.5633774838423264,87.8428927680798
35,0.21428812904033198,91.67510318511019,0.9574315899631319,86.34663341645886
36,0.27640924337713874,91.42590140954755,0.6577991216144948,86.28428927680798
37,0.2663804397024029,90.91971030293591,0.6280301339062146,89.46384039900249
38,0.21581547935284787,94.595436492485,0.5558072406541774,95.01246882793018
39,0.18562651604451053,96.68250136282221,0.534429629763332,95.57356608478803
40,0.1921752585719029,96.41772447628689,0.7461945646769129,95.69825436408978
41,0.20200696378130817,96.48002492017756,0.5436399557251472,95.19950124688279
42,0.22018109200828112,95.96604625807959,0.6914651201310996,94.76309226932668
43,0.18509433184059995,96.5111751421229,0.6351967699079472,95.01246882793018
44,0.15651771347895635,97.40674402305116,0.6214693746270906,95.51122194513715
45,0.22687833067678398,95.7090569270306,0.4544597372448655,95.51122194513715
46,0.17448722624882537,97.10302935908419,0.7896606511644534,95.44887780548629
47,0.16860971299106653,97.18869246943385,0.5895749585115363,96.3216957605985
48,0.15627116104819586,97.81948446382681,0.797908058710963,93.26683291770574
49,0.16100862563416288,97.14975469200218,0.775015629077557,96.3216957605985
50,0.16184392397231723,97.4612569114555,0.6611597968705826,94.76309226932668
