Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,1.3536299486361927,39.07795343041819,1.6190299182303052,46.3216957605985
2,1.023059898496267,55.23713106455884,1.0821234767426144,61.408977556109726
3,0.8874446439060999,64.67564831399423,0.8446952488310763,68.01745635910224
4,0.8052606891785095,70.77330425979285,0.7984996142395476,71.57107231920199
5,0.72974349031994,72.99275757339771,0.6925338981590382,72.13216957605985
6,0.6630552803254246,74.09080289697064,0.6149444445612984,77.0573566084788
7,0.5908696042067969,76.8787477610778,0.6658710004247379,72.6932668329177
8,0.5453392160843261,81.34880461023285,0.5589127507927957,85.41147132169576
9,0.49121219850149916,84.30807569503932,0.4745677414982588,89.08977556109726
10,0.4858386763070353,85.06346857721361,1.127932867439238,70.82294264339153
11,0.4430641041540388,86.47301612023986,0.5003667285247463,86.40897755610973
12,0.426126494002876,86.58204189704851,0.48965241008563803,87.90523690773067
13,0.3963462899795812,89.0429094307297,0.5297381065712019,91.08478802992519
14,0.36764529525344053,89.83724009033564,0.503501330163077,88.2793017456359
15,0.3722867564256512,90.9897983023129,0.4634671772998968,92.51870324189527
16,0.3320171405463966,92.16571918074916,0.6273242076095057,88.2793017456359
17,0.30975359824685317,93.32606494821276,2.369546064529863,67.58104738154613
18,0.3249032100597721,92.84323650806012,0.6369395920645231,87.34413965087282
19,0.3096747546090712,93.41172805856242,0.37395521905541074,95.01246882793018
20,0.27596919748246374,94.39296004984035,0.3847442609980752,95.44887780548629
21,0.27303496132887417,94.84463826804766,0.46480920770657724,93.5785536159601
22,0.25259366412809237,95.24180359785063,0.7436633405116163,88.46633416458853
23,0.24010166372937053,95.8258702593256,0.46732387291732286,93.39152119700748
24,0.2530248149098893,95.61560626119461,0.417493932184918,94.63840399002494
25,0.21852085010996505,95.91932092516159,0.2920418812477467,96.25935162094763
26,0.2294850786082187,95.93489603613426,0.6309107210843103,95.32418952618454
27,0.21452841281297788,96.68250136282221,0.5391092205112445,95.13715710723191
28,0.2158120548195062,96.36321158788256,0.46945422115188457,94.76309226932668
29,0.20655863420731985,96.67471380733588,0.36340685568232267,94.9501246882793
30,0.18657566385519742,97.00957869324819,0.5159098562693615,93.82793017456359
31,0.20032417288615337,96.69807647379487,0.43586379482469856,92.70573566084788
32,0.18848208729085045,97.04851647067986,0.4023177757185011,96.50872817955113
33,0.18602309712389511,97.11081691457052,0.3821140270270255,96.63341645885286
34,0.16775973851037262,97.15754224748851,0.39192929790298653,95.19950124688279
35,0.17721143041491805,96.9161280274122,0.43669110316523685,96.50872817955113
36,0.17391645092405936,97.16532980297485,0.5099934050547548,93.89027431421447
37,0.15702568428285085,97.31329335721517,0.5086226030749079,96.07231920199501
38,0.1591275374808196,97.41453157853749,0.5030895422815854,93.89027431421447
39,0.12825112919142442,97.93629779612179,0.333462635292761,97.9426433915212
40,0.1722179837107881,97.57028268826416,1.042086553886158,89.71321695760598
41,0.14708659050763764,97.57807024375049,0.3612767032020241,96.75810473815461
42,0.1430513330026349,97.7961217973678,2.392685322092297,81.48379052369077
43,0.13269625687091358,97.64815824312748,0.42869074592616047,94.07730673316708
44,0.15824912380501258,97.8662097967448,4.182362684715017,66.52119700748129
45,0.1983960957928973,97.38338135659217,2.667238321514806,76.55860349127182
46,0.1156712042316053,98.02196090647146,0.32751932692431673,96.57107231920199
47,0.14832701848412108,97.8662097967448,0.4395310386257905,96.50872817955113
48,0.13944503829921062,98.15434934973912,0.3025599172854832,96.94513715710723
49,0.07950735315726838,98.4814266801651,0.7887351211414708,93.3291770573566
50,0.16922249936438466,97.7493964644498,0.35876462290182604,98.00498753117208
