Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,1.1692690618002592,50.38548399657348,1.005883359309439,57.98004987531172
2,0.8459975161955724,67.33899229032006,0.8855500827816912,66.83291770573567
3,0.7639248978290984,71.5442722529398,0.690468406817409,77.61845386533666
4,0.702754169183584,75.9053033252862,0.6177097733714078,80.36159600997506
5,0.655715431221089,77.70422864262908,0.6977782536105422,78.17955112219451
6,0.6438204917445112,78.3038704150767,0.6728213433183753,77.43142144638404
7,0.5728613527408287,80.9594268359162,0.6076183902389901,80.61097256857856
8,0.5426074735709091,81.6447317187135,0.4626531022284225,84.85037406483791
9,0.5376520207642916,81.74596994003582,0.576946414349439,82.1072319201995
10,0.5434999680192909,81.44225527606885,0.4710002997179661,84.72568578553616
11,0.4962752451425168,83.08542948368508,0.4301896739728695,85.59850374064838
12,0.4277765055497487,85.56965968382525,0.4814804242001671,82.54364089775561
13,0.42762659527176056,85.23479479791294,0.7127381471177382,81.23441396508728
14,0.44934559898886517,84.44046413830698,0.43285503467241054,84.28927680798004
15,0.40267720610941227,86.41850323183553,0.6390812459792732,83.7281795511222
16,0.42507625875336613,86.03691301300522,0.5068235476195108,82.23192019950125
17,0.36797589148899806,88.00716455104742,0.5083990586027268,84.60099750623442
18,0.347369719111356,89.494587648937,0.4106726165455284,92.2069825436409
19,0.30664739242537103,90.81068452612725,0.5688798010401548,86.34663341645886
20,0.3755346016949089,89.84502764582197,0.4527064162145035,90.89775561097257
21,0.27425382723707464,93.18588894945877,0.5158354560105266,91.77057356608479
22,0.3180900273742664,92.20465695818082,0.3899751672908667,94.45137157107231
23,0.24973338518977461,94.1904836071957,0.46677423247376687,92.83042394014963
24,0.27783024353693375,93.56747916828907,0.42630596239968016,95.51122194513715
25,0.3050471743318572,92.50058406666147,0.392291246830725,95.44887780548629
26,0.2489036016944629,94.48641071567634,0.38449891718414064,96.3216957605985
27,0.24075605802756933,94.96923915582899,0.40095960456826363,96.63341645885286
28,0.267622078977414,93.75438049996106,0.4436444217057856,94.51371571072319
29,0.2766693405047133,94.12039560781871,0.42306222079811834,92.95511221945137
30,0.24041436575538483,95.41312981854996,0.3707844964157214,94.20199501246883
31,0.22159491460863037,95.67790670508528,0.5908838197766678,87.46882793017457
32,0.21637285679615847,95.52215559535861,0.2711170094739135,95.07481296758105
33,0.16452034141182603,97.18090491394751,0.37836226475376594,95.6359102244389
34,0.22274924840648375,96.05949692391559,0.3877082329248594,95.51122194513715
35,0.17163887249296578,96.89276536095319,0.41789023336845377,96.00997506234414
36,0.15635220663835162,96.92391558289853,0.5435154532820249,95.07481296758105
37,0.21009774748884624,96.37878669885522,0.558908898831523,95.13715710723191
38,0.18166331836573818,96.44887469823223,0.4330336959853483,96.50872817955113
39,0.24466350266885994,95.11720271006931,0.5616052860491366,94.82543640897755
40,0.14204584987861896,97.25099291332451,0.45525056473401077,93.64089775561098
41,0.16168301996418197,96.80710225060353,0.5513032331703277,93.95261845386534
42,0.13498947894043145,97.3678062456195,0.4107613759635875,95.19950124688279
43,0.15431967439287486,96.8460400280352,0.40587086792179966,96.38403990024938
44,0.15052822202129001,97.19648002492018,0.42681917819839277,96.69576059850374
45,0.19445500046070388,96.05170936842924,0.5242869243478933,95.82294264339153
46,0.17864093183081098,96.59683825247255,0.47862175895738746,94.9501246882793
47,0.132011994789007,97.81948446382681,0.4137217909158129,97.0074812967581
48,0.13414270638845008,97.60922046569581,0.5339194708541797,95.07481296758105
49,0.1234441714277908,97.7493964644498,0.48782073244649554,94.38902743142144
50,0.19275284297671633,96.95506580484385,0.38671764196459285,96.50872817955113
