Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,0.5803650604550448,78.41069745523092,0.501667760087171,81.76248821866164
2,0.26935452181431985,90.52191328934967,0.27321830539704645,90.9990574929312
3,0.19431572363987257,93.37888784165881,0.17983499061391084,93.73232799245994
4,0.16006218541146952,94.45098963242225,0.1449970242761584,95.00471253534401
5,0.13911128911608917,95.1873232799246,0.1508430381237273,94.29783223374176
6,0.12186792932438494,95.66446748350613,0.1294648366556331,95.47596606974552
7,0.12191922896543408,95.84707822808672,0.20657440215718448,92.64844486333648
8,0.10914352309969894,96.17695570216776,0.11599027890997274,95.61734213006598
9,0.08974951560843189,96.9368520263902,0.08995166251265413,96.65409990574929
10,0.08559993396490363,97.07233741753063,0.08223075782732203,97.2196041470311
11,0.0785911327980813,97.27262016965128,0.09646812595039501,97.0311027332705
12,0.08729769502614718,96.90150801131009,0.1605050913848921,94.7219604147031
13,0.07485136340074978,97.33741753063148,0.06441979055843199,97.97360980207351
14,0.07550467805169161,97.42577756833177,0.06763844886342701,97.64373232799247
15,0.06352472272176486,97.92059377945334,0.07457291985293142,97.36098020735156
16,0.05753998060178199,98.02662582469368,0.10222990474628336,96.13572101790763
17,0.060940766946141645,97.85579641847313,0.0712867702136259,97.83223374175306
18,0.05686646760141007,98.05607917059378,0.08044063051070796,97.17247879359095
19,0.04556076049531407,98.38595664467483,0.05109601952216351,97.7851083883129
20,0.05711474189184661,97.92648444863336,0.06685742350877517,97.59660697455232
21,0.056813294208948824,98.07375117813383,0.09287050740706873,97.07822808671065
22,0.04207029560575478,98.66281809613572,0.04966941635818894,98.30348727615457
23,0.040841133896033006,98.57445805843544,0.06237591765410089,98.06786050895381
24,0.048803105313469444,98.30937794533459,0.05526762526465031,98.11498586239397
25,0.03760097154517048,98.65103675777569,0.1988682838842149,94.86333647502356
26,0.03832714032980457,98.74528746465599,0.0697090384674284,97.73798303487276
27,0.039496352705466975,98.63925541941565,0.06462444861787199,98.39773798303487
28,0.03133824136467272,98.89844486333648,0.039421532475379925,98.58623939679548
29,0.035697106356505255,98.75706880301603,0.06618499769349387,98.06786050895381
30,0.046599181081512446,98.4684260131951,0.05392321811239222,97.92648444863336
31,0.026982774744504185,99.0280395852969,0.08328485746975267,97.26672950047126
32,0.02832611128205261,99.04571159283695,0.06910101809143408,97.83223374175306
33,0.03505515775642549,98.86899151743638,0.0649650915454292,98.35061262959472
34,0.03137673002764409,98.8748821866164,0.08236258696755637,97.40810556079171
35,0.023348738684064316,99.18119698397739,0.047362525506320606,98.39773798303487
36,0.03652221297561002,98.82775683317625,0.11654860291940257,96.70122525918944
37,0.02289108478439741,99.2224316682375,0.06052958841569901,98.11498586239397
38,0.02457937253343268,99.14585296889727,0.0490771862425324,98.20923656927427
