Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,0.6903400044438254,66.19422163382914,0.538828188092611,65.77306733167082
2,0.49580899824575053,83.14772992757574,0.47020365034378026,82.85536159600997
3,0.4038697143606053,87.50097344443579,0.342634552631932,89.214463840399
4,0.3572738496111161,88.77813254419438,0.38459571768631884,89.27680798004988
5,0.30947651954397914,89.46343742699166,0.35565698677168833,87.21945137157107
6,0.27228894564850836,90.43688186278327,0.37802696357205284,89.77556109725685
7,0.2777551289527198,90.17989253173428,0.3046173873518077,91.20947630922693
8,0.26618899944543395,90.5381200841056,0.3241440614896108,90.14962593516209
9,0.2748685985882471,91.09103652363522,0.34753675609285506,89.77556109725685
10,0.2508512824207804,91.79970407289152,0.2802990847760981,92.95511221945137
11,0.2993499538843818,92.38377073436648,0.26864750634689255,92.643391521197
12,0.1984664121593997,94.47083560470368,0.3123762330645744,92.39401496259352
13,0.2182816142392615,94.19827116268203,0.26306218403953957,97.88029925187033
14,0.18739439926897714,96.01277159099759,0.5526235740477362,93.3291770573566
15,0.1827954714201567,96.37878669885522,0.5913696295606188,95.13715710723191
16,0.18904974050576315,95.73241959348961,0.3023307328626294,95.44887780548629
17,0.1332296838631313,96.94727824935752,0.41800319314037104,97.88029925187033
18,0.1902912340444718,97.14196713651585,0.3807754452549477,97.6932668329177
19,0.17346194438789397,97.09524180359784,0.39744402789133737,97.75561097256858
20,0.14033537786477157,97.42231913402382,0.36614875195569135,97.56857855361596
21,0.1276519861609291,97.71824624250448,0.36615923234913544,94.45137157107231
22,0.229063754273836,96.05949692391559,0.3035601243446273,98.31670822942644
23,0.18623672065105878,96.94727824935752,0.43316293264685973,97.9426433915212
24,0.07695817778346269,98.69169067829608,0.28525335586392814,98.50374064837905
25,0.13794073414470384,97.50019468888716,0.3334029382540783,98.06733167082294
26,0.16284123160163055,97.4378942449965,0.40350653177568396,96.82044887780549
27,0.09444991391323794,98.58266490148742,0.3675241918678024,97.81795511221945
28,0.10410849939669908,98.21664979362978,0.24955881871282912,97.56857855361596
29,0.13418751365330028,97.8895724632038,0.37927590792298194,97.81795511221945
30,0.15995777248385204,97.23541780235185,0.2818657088375264,97.75561097256858
31,0.10741446995446609,98.27895023752045,0.3411350666704763,97.9426433915212
32,0.09075559993885726,98.40355112530177,0.7604765393622646,94.2643391521197
33,0.1791012844680849,97.87399735223113,0.3072682296139059,97.2568578553616
34,0.12230070226838531,98.24780001557511,0.3970364168059682,97.38154613466334
35,0.12244953989175382,97.67152090958648,0.4605845730224476,97.81795511221945
36,0.1258249956671413,97.7961217973678,0.4612451145437444,98.19201995012469
37,0.08777109048344371,98.55930223502843,0.3541771002607579,98.50374064837905
38,0.12615829620598484,98.25558757106144,0.366489168118626,97.63092269326684
39,0.0648409539069934,99.01876800872206,0.44884291625478767,98.00498753117208
40,0.11616415998627053,97.74160890896347,1.5615016759851135,93.14214463840399
41,0.12543975599782814,97.9830231290398,0.43290262834569176,98.19201995012469
42,0.11770368785542873,98.20886223814345,0.34005373368797653,96.94513715710723
43,0.06708198607519993,99.0732808971264,0.41165456370549375,98.12967581047381
44,0.14639654589305454,98.05311112841679,0.2705654411788897,98.06733167082294
45,0.10249882413406078,98.62160267891909,0.4774042566981021,97.81795511221945
46,0.05556044233777325,99.08885600809906,0.5413396634755826,98.00498753117208
47,0.04362719887600815,99.15894400747605,0.724458588127112,98.06733167082294
48,0.08812459736698856,98.71505334475508,0.4942084692835636,96.88279301745636
49,0.10531495813849227,98.46585156919242,0.34939725748752903,97.56857855361596
50,0.09650355454123721,98.71505334475508,1.3892133678101757,95.38653366583542
